,user_id,movie_id,rating
1973,84991283,1329936,5.0
1974,84991283,1292213,5.0
1975,84991283,1306249,5.0
1976,84991283,1400665,4.0
1977,84991283,1297863,4.0
1978,84991283,1297223,4.0
1979,84991283,1302977,4.0
1980,84991283,1291543,5.0
1981,Specter,1308575,5.0
1982,Specter,1291543,5.0
1983,Specter,1292000,5.0
1984,Specter,1291543,5.0
1985,kamiyu,26862259,3.0
1986,kamiyu,25801066,1.0
1987,kamiyu,10569147,3.0
1988,kamiyu,1329950,3.0
1989,kamiyu,2028027,3.0
1990,kamiyu,2148257,3.0
1991,kamiyu,3670447,1.0
1992,kamiyu,1291543,5.0
1993,Orlenda,1308807,5.0
1994,Orlenda,1308807,5.0
1995,Distancer,1292001,5.0
1996,Distancer,2148799,5.0
1997,Distancer,1298205,4.0
1998,Distancer,1299195,4.0
1999,Distancer,1968438,4.0
2000,Distancer,1295647,3.0
2001,Distancer,1292211,4.0
2002,Distancer,1304920,5.0
2003,Distancer,1783772,4.0
2004,Distancer,1301136,4.0
2005,Distancer,1308807,5.0
2006,viyu,1299986,5.0
2007,viyu,1308807,4.0
2008,gualala,1905462,5.0
2009,gualala,1308807,5.0
2010,mayacity,1308807,5.0
2011,mayacity,1308807,5.0
2012,mouzhu,30444960,2.0
2013,mouzhu,26266893,5.0
2014,mouzhu,20262329,5.0
2015,mouzhu,10744409,5.0
2016,mouzhu,6989755,4.0
2017,mouzhu,3395373,4.0
2018,mouzhu,11520120,4.0
2019,mouzhu,10748727,4.0
2020,mouzhu,5401333,4.0
2021,mouzhu,6041216,3.0
2022,mouzhu,26266893,5.0
2023,42927631,27619748,3.0
2024,42927631,26266893,3.0
2025,42927631,4840388,3.0
2026,42927631,26746958,2.0
2027,42927631,26752088,4.0
2028,42927631,26575103,4.0
2029,42927631,26662193,3.0
2030,42927631,5350027,2.0
2031,42927631,26926321,2.0
2032,42927631,26754831,1.0
2033,42927631,26266893,3.0
2034,2129082,24284175,2.0
2035,2129082,35633650,4.0
2036,2129082,1291838,5.0
2037,2129082,36151692,5.0
2038,2129082,36208094,5.0
2039,2129082,35991503,5.0
2040,2129082,35593344,5.0
2041,2129082,35914259,5.0
2042,2129082,30241298,5.0
2043,2129082,35231889,5.0
2044,2129082,26266893,1.0
2045,68423364,26266893,5.0
2046,68423364,26266893,5.0
2047,68423364,26752088,5.0
2048,68423364,26752088,5.0
2049,68423364,26266893,5.0
2050,52502740,26266893,5.0
2051,52502740,26266893,5.0
2052,52502740,26266893,5.0
2053,76395844,36081094,3.0
2054,76395844,34963356,4.0
2055,76395844,34874432,5.0
2056,76395844,34874432,5.0
2057,127936816,1299062,4.0
2058,127936816,1292981,5.0
2059,127936816,6722879,4.0
2060,127936816,34874432,3.0
2061,127936816,33432655,4.0
2062,127936816,1293935,5.0
2063,127936816,34874432,3.0
2064,lemonomel,2157176,3.0
2065,lemonomel,34874432,5.0
2066,lemonomel,1292220,4.0
2067,lemonomel,30395843,5.0
2068,lemonomel,34874432,5.0
2069,k19940428,35153548,4.0
2070,k19940428,34874432,3.0
2071,136149150,33407124,4.0
2072,136149150,30167974,4.0
2073,136149150,34874432,5.0
2074,136149150,34874432,5.0
2075,yoo_long,2155335,5.0
2076,yoo_long,1301465,5.0
2077,yoo_long,4920528,4.0
2078,yoo_long,1292213,5.0
2079,yoo_long,1292274,4.0
2080,yoo_long,1292213,5.0
2081,drleesilentnigh,26820448,4.0
2082,drleesilentnigh,26022835,4.0
2083,drleesilentnigh,24838611,4.0
2084,drleesilentnigh,4117302,3.0
2085,drleesilentnigh,5413771,4.0
2086,drleesilentnigh,1292213,5.0
2087,drp2599,1301679,4.0
2088,drp2599,1292213,5.0
2089,drp2599,1292213,5.0
2090,anothers,35141706,2.0
2091,anothers,5323968,3.0
2092,anothers,1292213,5.0
2093,anothers,1292213,5.0
2094,xiaomaitalk,35372742,4.0
2095,xiaomaitalk,30488569,4.0
2096,xiaomaitalk,27094895,4.0
2097,xiaomaitalk,33413494,4.0
2098,xiaomaitalk,26931786,5.0
2099,xiaomaitalk,1292213,5.0
2100,72873381,35337517,4.0
2101,72873381,26584183,1.0
2102,72873381,25964071,2.0
2103,72873381,24404677,2.0
2104,72873381,10562987,4.0
2105,72873381,3071441,4.0
2106,72873381,25755645,3.0
2107,72873381,25964071,2.0
2108,133968272,25964071,1.0
2109,133968272,25964071,1.0
2110,46843344,35561839,5.0
2111,46843344,26370387,4.0
2112,46843344,35725861,4.0
2113,46843344,35268614,4.0
2114,46843344,35587664,5.0
2115,46843344,35459025,4.0
2116,46843344,36208094,5.0
2117,46843344,25905124,5.0
2118,46843344,36010136,4.0
2119,46843344,35448384,4.0
2120,46843344,25964071,3.0
2121,chalej,30319317,4.0
2122,chalej,25839052,4.0
2123,chalej,26999852,3.0
2124,chalej,4922787,4.0
2125,chalej,26606743,4.0
2126,chalej,25964071,2.0
2127,secretcat,26683723,3.0
2128,secretcat,26691509,4.0
2129,secretcat,25849006,2.0
2130,secretcat,26320029,3.0
2131,secretcat,25964071,4.0
2132,secretcat,25849475,2.0
2133,secretcat,26021055,2.0
2134,secretcat,25723907,5.0
2135,secretcat,26259634,3.0
2136,secretcat,25964071,4.0
2137,69180778,10604086,5.0
2138,69180778,10604086,5.0
2139,69180778,25845392,4.0
2140,69180778,1293889,5.0
2141,69180778,1303170,5.0
2142,69180778,1790577,5.0
2143,69180778,2301032,5.0
2144,69180778,10604086,5.0
2145,272629047,10604086,
2146,185800479,10604086,2.0
2147,185800479,10604086,2.0
2148,43728521,36097760,4.0
2149,43728521,10604086,4.0
2150,43728521,35907930,4.0
2151,43728521,35205446,4.0
2152,43728521,35294995,4.0
2153,43728521,10604086,4.0
2154,175134736,35453251,4.0
2155,175134736,30291334,5.0
2156,175134736,35575567,3.0
2157,175134736,35593344,5.0
2158,175134736,10604086,5.0
2159,175134736,36035676,5.0
2160,175134736,34941536,5.0
2161,175134736,35267208,5.0
2162,175134736,10604086,5.0
2163,joyfulmia,3660428,5.0
2164,joyfulmia,1959063,5.0
2165,joyfulmia,2129039,5.0
2166,joyfulmia,2129039,5.0
2167,onlyforget,36653918,5.0
2168,onlyforget,30323120,5.0
2169,onlyforget,26603666,4.0
2170,onlyforget,2129039,5.0
2171,ju_is_nowhere,1863766,4.0
2172,ju_is_nowhere,4896263,4.0
2173,ju_is_nowhere,1858711,4.0
2174,ju_is_nowhere,3059036,4.0
2175,ju_is_nowhere,2129039,5.0
2176,ju_is_nowhere,1433330,4.0
2177,ju_is_nowhere,1292220,5.0
2178,ju_is_nowhere,2129039,5.0
2179,Jchao,2369549,5.0
2180,Jchao,2129039,5.0
2181,Jchao,2567526,4.0
2182,Jchao,3581476,5.0
2183,Jchao,1438242,5.0
2184,Jchao,3581476,5.0
2185,Jchao,1756790,5.0
2186,Jchao,1291843,5.0
2187,Jchao,2129039,5.0
2188,scarletfish,10788833,3.0
2189,scarletfish,7064681,5.0
2190,scarletfish,6313765,5.0
2191,scarletfish,1453238,5.0
2192,scarletfish,2129039,5.0
2193,63810783,26799731,5.0
2194,63810783,35497399,4.0
2195,63810783,30170546,3.0
2196,63810783,25887288,4.0
2197,63810783,1499008,4.0
2198,63810783,30166972,3.0
2199,63810783,1307483,4.0
2200,63810783,1297304,4.0
2201,63810783,1293643,4.0
2202,63810783,1291555,5.0
2203,63810783,30166972,3.0
2204,153112416,33456512,2.0
2205,153112416,34951007,5.0
2206,153112416,34951007,5.0
2207,153112416,26841619,5.0
2208,153112416,35144311,3.0
2209,153112416,3001114,3.0
2210,153112416,30166972,5.0
2211,1233038,26415434,5.0
2212,1233038,34941536,4.0
2213,1233038,35215520,4.0
2214,1233038,35198592,4.0
2215,1233038,34885342,4.0
2216,1233038,35154761,4.0
2217,1233038,35101436,5.0
2218,1233038,35136700,4.0
2219,1233038,35506348,5.0
2220,1233038,30166972,3.0
2221,104443608,30252495,4.0
2222,104443608,30166972,2.0
2223,104443608,27039378,3.0
2224,104443608,4840388,4.0
2225,104443608,1304530,4.0
2226,104443608,30166972,2.0
2227,lingrui1995,30444942,5.0
2228,lingrui1995,35284245,2.0
2229,lingrui1995,3011317,4.0
2230,lingrui1995,30391186,5.0
2231,lingrui1995,30391186,5.0
2232,lingrui1995,30391186,5.0
2233,lingrui1995,30391186,5.0
2234,lingrui1995,30391186,5.0
2235,lingrui1995,27601044,1.0
2236,lingrui1995,26631790,2.0
2237,lingrui1995,30166972,4.0
2238,63069817,35725869,5.0
2239,63069817,26649682,5.0
2240,63069817,35376457,4.0
2241,63069817,35294995,5.0
2242,63069817,35725869,5.0
2243,173219899,35520056,5.0
2244,173219899,35725869,5.0
2245,173219899,26631790,3.0
2246,173219899,35740400,4.0
2247,173219899,25821634,4.0
2248,173219899,35460157,4.0
2249,173219899,35460157,4.0
2250,173219899,30289828,5.0
2251,173219899,30174085,4.0
2252,173219899,35725869,5.0
2253,219302215,36689857,4.0
2254,219302215,26656728,5.0
2255,219302215,24284175,4.0
2256,219302215,1291876,4.0
2257,219302215,35811006,4.0
2258,219302215,36208094,4.0
2259,219302215,36081094,4.0
2260,219302215,35524249,5.0
2261,219302215,35725869,5.0
2262,219302215,35725869,5.0
2263,58972281,36293636,2.0
2264,58972281,36774001,5.0
2265,58972281,36774001,5.0
2266,58972281,35750081,3.0
2267,58972281,26925611,3.0
2268,58972281,35633650,4.0
2269,58972281,35575567,3.0
2270,58972281,35496265,2.0
2271,58972281,35725869,5.0
2272,58972281,35725869,5.0
2273,IsAaccc,35725869,1.0
2274,IsAaccc,35725869,1.0
2275,59938046,36774001,2.0
2276,59938046,36245596,4.0
2277,59938046,35890350,2.0
2278,59938046,35797709,4.0
2279,59938046,35208463,4.0
2280,59938046,36217770,2.0
2281,59938046,33456512,4.0
2282,59938046,35991503,3.0
2283,59938046,35256092,4.0
2284,59938046,36774001,2.0
2285,jhz,36774001,4.0
2286,jhz,36081094,4.0
2287,jhz,10604086,4.0
2288,jhz,35267208,4.0
2289,jhz,26754233,4.0
2290,jhz,27119724,4.0
2291,jhz,26862829,4.0
2292,jhz,26322999,5.0
2293,jhz,26035290,4.0
2294,jhz,26035290,4.0
2295,jhz,36774001,4.0
2296,165473873,35633904,4.0
2297,165473873,36774001,5.0
2298,165473873,36089988,5.0
2299,165473873,30259915,4.0
2300,165473873,26657834,4.0
2301,165473873,36774001,5.0
2302,42862768,36774001,4.0
2303,42862768,36089988,4.0
2304,42862768,36773543,5.0
2305,42862768,36149032,5.0
2306,42862768,33446498,4.0
2307,42862768,36774001,4.0
2308,douyu101,36403334,2.0
2309,douyu101,36774001,5.0
2310,douyu101,36188895,2.0
2311,douyu101,36207284,2.0
2312,douyu101,36099888,4.0
2313,douyu101,36295511,2.0
2314,douyu101,36089988,4.0
2315,douyu101,34996127,3.0
2316,douyu101,35956190,5.0
2317,douyu101,36774001,5.0
2318,Ro847759120,36149380,4.0
2319,Ro847759120,35750081,5.0
2320,Ro847759120,33384881,4.0
2321,Ro847759120,26389321,4.0
2322,Ro847759120,20415226,4.0
2323,Ro847759120,27615233,3.0
2324,Ro847759120,36149380,4.0
2325,xppsdp,36247292,4.0
2326,xppsdp,36139946,2.0
2327,xppsdp,36822550,2.0
2328,xppsdp,36715729,3.0
2329,xppsdp,36149380,2.0
2330,xppsdp,36210102,3.0
2331,xppsdp,36156337,2.0
2332,xppsdp,36304130,3.0
2333,xppsdp,36572610,1.0
2334,xppsdp,36424072,3.0
2335,xppsdp,36149380,2.0
2336,hoosica2001,36149380,3.0
2337,hoosica2001,36149380,3.0
2338,interdrugs,36149380,3.0
2339,interdrugs,36208094,3.0
2340,interdrugs,36358109,4.0
2341,interdrugs,35768712,1.0
2342,interdrugs,35593344,3.0
2343,interdrugs,1309101,5.0
2344,interdrugs,35901863,3.0
2345,interdrugs,35660795,5.0
2346,interdrugs,35732475,4.0
2347,interdrugs,34795100,5.0
2348,interdrugs,36149380,3.0
2349,segelas,30412658,5.0
2350,segelas,36822550,3.0
2351,segelas,4946963,3.0
2352,segelas,35840697,3.0
2353,segelas,36149380,2.0
2354,segelas,36902609,3.0
2355,segelas,36481449,3.0
2356,segelas,30149834,1.0
2357,segelas,36484198,3.0
2358,segelas,36149380,2.0
2359,2091302,26270502,5.0
2360,2091302,26270502,5.0
2361,2091302,24750534,5.0
2362,2091302,6845667,5.0
2363,2091302,1293774,3.0
2364,2091302,11620560,4.0
2365,2091302,25864085,4.0
2366,2091302,25823904,3.0
2367,2091302,3078753,4.0
2368,2091302,1293792,5.0
2369,thesouthking,26844438,4.0
2370,thesouthking,1297574,5.0
2371,thesouthking,26309788,3.0
2372,thesouthking,20514871,4.0
2373,thesouthking,1293566,5.0
2374,thesouthking,1388216,4.0
2375,thesouthking,10807909,4.0
2376,thesouthking,6126442,2.0
2377,thesouthking,3078390,2.0
2378,thesouthking,3026572,3.0
2379,thesouthking,1293792,5.0
2380,1028544,1438790,4.0
2381,1028544,1756073,5.0
2382,1028544,1478285,3.0
2383,1028544,1308554,5.0
2384,1028544,1293792,5.0
2385,1028544,1293792,5.0
2386,224869767,36012300,5.0
2387,224869767,26305582,5.0
2388,224869767,1293792,5.0
2389,224869767,35282083,5.0
2390,224869767,1293792,5.0
2391,154039834,26877434,5.0
2392,154039834,3882715,5.0
2393,154039834,26776530,3.0
2394,154039834,26925317,5.0
2395,154039834,27195080,4.0
2396,154039834,26805351,4.0
2397,154039834,3541415,5.0
2398,154039834,1329936,5.0
2399,154039834,3718279,4.0
2400,154039834,27018285,5.0
2401,154039834,1293792,3.0
2402,rodinrodin,26852090,4.0
2403,rodinrodin,30221703,5.0
2404,rodinrodin,26628329,3.0
2405,rodinrodin,26862829,3.0
2406,rodinrodin,27027913,4.0
2407,rodinrodin,26602795,3.0
2408,rodinrodin,25986180,5.0
2409,124753626,26727273,5.0
2410,124753626,25986180,3.0
2411,124753626,25986180,3.0
2412,amouraux,34883057,2.0
2413,amouraux,34851294,4.0
2414,amouraux,33437305,2.0
2415,amouraux,34851294,4.0
2416,amouraux,33425578,4.0
2417,amouraux,30327842,3.0
2418,amouraux,27010768,3.0
2419,amouraux,27597250,4.0
2420,amouraux,30163799,4.0
2421,amouraux,26842702,4.0
2422,amouraux,25986180,4.0
2423,146037500,36081094,3.0
2424,146037500,36081094,3.0
2425,146037500,35173737,1.0
2426,146037500,25986180,5.0
2427,nianyike,26688480,2.0
2428,nianyike,25986180,2.0
2429,nianyike,24843198,1.0
2430,nianyike,5344178,2.0
2431,nianyike,25986180,2.0
2432,167173003,35267208,5.0
2433,167173003,35360684,4.0
2434,167173003,25845392,4.0
2435,167173003,27077479,3.0
2436,167173003,1441053,5.0
2437,167173003,1307394,5.0
2438,167173003,1300275,5.0
2439,167173003,35267208,5.0
2440,wujiwudu,36208094,4.0
2441,wujiwudu,36369452,2.0
2442,wujiwudu,35267208,5.0
2443,wujiwudu,5977835,5.0
2444,wujiwudu,11614086,4.0
2445,wujiwudu,1929463,5.0
2446,wujiwudu,2216326,4.0
2447,wujiwudu,35267208,5.0
2448,155051840,35267208,5.0
2449,155051840,35180907,5.0
2450,155051840,35267208,5.0
2451,201539523,35766491,4.0
2452,201539523,35766491,4.0
2453,201539523,35267208,3.0
2454,201539523,35267208,3.0
2455,201539523,35337517,4.0
2456,201539523,35267208,3.0
2457,62157806,35267208,2.0
2458,62157806,35267208,2.0
2459,leemem,1306249,5.0
2460,leemem,1306249,5.0
2461,zajiaao,25823833,3.0
2462,zajiaao,20502514,5.0
2463,zajiaao,10605978,4.0
2464,zajiaao,4946963,4.0
2465,zajiaao,6506066,5.0
2466,zajiaao,4718246,5.0
2467,zajiaao,4822848,1.0
2468,zajiaao,1306249,5.0
2469,maoxiaomao,6126442,4.0
2470,maoxiaomao,1887000,4.0
2471,maoxiaomao,5669012,4.0
2472,maoxiaomao,6034217,2.0
2473,maoxiaomao,4195568,3.0
2474,maoxiaomao,1296266,4.0
2475,maoxiaomao,5279977,3.0
2476,maoxiaomao,1915381,5.0
2477,maoxiaomao,6890469,4.0
2478,maoxiaomao,1306249,5.0
2479,136807054,10604086,5.0
2480,136807054,34951002,5.0
2481,136807054,35180907,5.0
2482,136807054,35180907,5.0
2483,136807054,35095274,5.0
2484,136807054,26302614,5.0
2485,136807054,27069428,5.0
2486,136807054,26657834,5.0
2487,136807054,1306249,5.0
2488,13419259,25823277,4.0
2489,13419259,1828115,3.0
2490,13419259,26868416,3.0
2491,13419259,3813779,4.0
2492,13419259,26182910,3.0
2493,13419259,1291835,3.0
2494,13419259,1787291,4.0
2495,13419259,25934014,3.0
2496,13419259,23788440,4.0
2497,13419259,6873143,3.0
2498,13419259,1306249,3.0
2499,thespencer,2049435,3.0
2500,thespencer,11502889,5.0
2501,thespencer,1652587,4.0
2502,thespencer,3227266,1.0
2503,thespencer,3005875,4.0
2504,thespencer,1652587,4.0
2505,xryutu,32493124,3.0
2506,xryutu,30337986,5.0
2507,xryutu,25777634,2.0
2508,xryutu,1798448,4.0
2509,xryutu,25887288,4.0
2510,xryutu,1652587,5.0
2511,TOROVANDARKO,3068206,4.0
2512,TOROVANDARKO,5360890,5.0
2513,TOROVANDARKO,3289081,3.0
2514,TOROVANDARKO,2028669,4.0
2515,TOROVANDARKO,5374152,4.0
2516,TOROVANDARKO,6116512,4.0
2517,TOROVANDARKO,3097525,3.0
2518,TOROVANDARKO,5150245,4.0
2519,TOROVANDARKO,4215790,4.0
2520,TOROVANDARKO,2010972,5.0
2521,TOROVANDARKO,1652587,5.0
2522,3415014,1652587,3.0
2523,3415014,3005875,3.0
2524,3415014,3040418,3.0
2525,3415014,3543690,5.0
2526,3415014,3240208,3.0
2527,3415014,1945761,3.0
2528,3415014,1652587,3.0
2529,antijameslee,26773744,4.0
2530,antijameslee,10484117,4.0
2531,antijameslee,25983044,4.0
2532,antijameslee,25921812,3.0
2533,antijameslee,26280528,3.0
2534,antijameslee,11584019,4.0
2535,antijameslee,24827387,3.0
2536,antijameslee,26359270,5.0
2537,antijameslee,1652587,5.0
2538,smarttutu,26825482,4.0
2539,smarttutu,35360684,4.0
2540,smarttutu,26806528,5.0
2541,smarttutu,35183042,4.0
2542,smarttutu,1300870,4.0
2543,smarttutu,30314848,4.0
2544,smarttutu,35198422,4.0
2545,smarttutu,26822230,4.0
2546,smarttutu,6786002,5.0
2547,45423106,6786002,5.0
2548,45423106,6786002,5.0
2549,46963738,4798707,4.0
2550,46963738,1308849,5.0
2551,46963738,3087340,3.0
2552,46963738,6786002,5.0
2553,46963738,6786002,5.0
2554,zeroqq,1293715,5.0
2555,zeroqq,1298340,5.0
2556,zeroqq,10484041,3.0
2557,zeroqq,6786002,4.0
2558,49260545,2210001,5.0
2559,49260545,35315950,5.0
2560,49260545,27010768,5.0
2561,49260545,26727891,4.0
2562,49260545,2124724,4.0
2563,49260545,25765735,5.0
2564,49260545,26685451,5.0
2565,49260545,25986180,4.0
2566,49260545,25947154,3.0
2567,49260545,3217169,5.0
2568,49260545,6786002,4.0
2569,nopanic,36553891,4.0
2570,nopanic,35633650,5.0
2571,nopanic,1481105,5.0
2572,nopanic,26258761,5.0
2573,nopanic,35461822,1.0
2574,nopanic,35038664,5.0
2575,nopanic,35032329,4.0
2576,nopanic,35376457,2.0
2577,nopanic,35437722,3.0
2578,nopanic,34941536,5.0
2579,nopanic,34941536,5.0
2580,219330042,34941536,5.0
2581,219330042,34941536,5.0
2582,65035686,33718059,4.0
2583,65035686,33718059,4.0
2584,65035686,36369452,3.0
2585,65035686,36324447,4.0
2586,65035686,35282433,4.0
2587,65035686,36352095,5.0
2588,65035686,36055633,4.0
2589,65035686,3011317,4.0
2590,65035686,35518839,5.0
2591,65035686,34941536,1.0
2592,228945929,35588177,1.0
2593,228945929,34941536,1.0
2594,228945929,34941536,1.0
2595,170909793,1291556,4.0
2596,170909793,1299248,5.0
2597,170909793,36035676,2.0
2598,170909793,34941536,4.0
2599,170909793,1308685,5.0
2600,170909793,20452350,4.0
2601,170909793,20452350,4.0
2602,170909793,34941536,4.0
2603,Autorun,3718447,3.0
2604,Autorun,2268359,1.0
2605,Autorun,1891179,4.0
2606,Autorun,2263277,4.0
2607,Autorun,1905462,4.0
2608,Autorun,1299398,5.0
2609,injudge,1478186,5.0
2610,injudge,1299398,5.0
2611,injudge,1299398,5.0
2612,gjw1982,35524249,4.0
2613,gjw1982,35736202,4.0
2614,gjw1982,27045850,4.0
2615,gjw1982,4111442,4.0
2616,gjw1982,26996751,3.0
2617,gjw1982,3406768,4.0
2618,gjw1982,1997679,1.0
2619,gjw1982,1293643,4.0
2620,gjw1982,3024654,5.0
2621,gjw1982,1299398,5.0
2622,3236848,1794435,5.0
2623,3236848,1299398,4.0
2624,3236848,1299398,4.0
2625,chenmodewan,1301689,4.0
2626,chenmodewan,19955828,4.0
2627,chenmodewan,11525673,5.0
2628,chenmodewan,1300353,4.0
2629,chenmodewan,3530403,4.0
2630,chenmodewan,3821067,4.0
2631,chenmodewan,6011805,3.0
2632,chenmodewan,1299398,4.0
2633,126472784,35660795,1.0
2634,126472784,35068653,1.0
2635,126472784,35660795,1.0
2636,89527281,33456512,3.0
2637,89527281,35660795,2.0
2638,89527281,6989768,2.0
2639,89527281,26322642,1.0
2640,89527281,35660795,2.0
2641,4453050,33447633,4.0
2642,4453050,35765480,3.0
2643,4453050,35660795,2.0
2644,4453050,26995475,4.0
2645,4453050,26884354,3.0
2646,4453050,6850547,5.0
2647,4453050,4864908,4.0
2648,4453050,26366496,4.0
2649,4453050,6982558,5.0
2650,4453050,35660795,2.0
2651,dbdbai1001,25796222,5.0
2652,dbdbai1001,36877322,2.0
2653,dbdbai1001,30331149,5.0
2654,dbdbai1001,36090457,4.0
2655,dbdbai1001,34963356,5.0
2656,dbdbai1001,1422091,5.0
2657,dbdbai1001,1292272,5.0
2658,dbdbai1001,30274839,1.0
2659,dbdbai1001,35660795,3.0
2660,blueriver007,36328210,5.0
2661,blueriver007,35956190,3.0
2662,blueriver007,35267224,2.0
2663,blueriver007,35660795,1.0
2664,blueriver007,35660795,1.0
2665,blueriver007,35660795,1.0
2666,breezee,1476254,5.0
2667,breezee,4151284,5.0
2668,breezee,6309369,5.0
2669,breezee,3077734,4.0
2670,breezee,3077734,4.0
2671,breezee,3077734,4.0
2672,breezee,1291549,5.0
2673,wzwjj108,6869384,3.0
2674,wzwjj108,1291549,5.0
2675,tjufe,4873490,5.0
2676,tjufe,1291549,4.0
2677,tjufe,1292215,5.0
2678,tjufe,1291549,4.0
2679,2779976,1291549,5.0
2680,2779976,1291549,5.0
2681,guibaodi,2082012,3.0
2682,guibaodi,2124703,4.0
2683,guibaodi,3194312,4.0
2684,guibaodi,3158990,4.0
2685,guibaodi,3230459,2.0
2686,guibaodi,3268216,4.0
2687,guibaodi,2117922,2.0
2688,guibaodi,2359431,4.0
2689,guibaodi,1792917,3.0
2690,guibaodi,1291549,4.0
2691,Lindsey626,2149804,4.0
2692,Lindsey626,1291560,5.0
2693,Lindsey626,1308858,5.0
2694,Lindsey626,1292219,4.0
2695,Lindsey626,1837856,4.0
2696,Lindsey626,1484091,3.0
2697,Lindsey626,1291560,5.0
2698,grbzywg,25705832,2.0
2699,grbzywg,1892335,5.0
2700,grbzywg,10576419,5.0
2701,grbzywg,3732800,5.0
2702,grbzywg,1296753,5.0
2703,grbzywg,1308820,5.0
2704,grbzywg,1291560,5.0
2705,grbzywg,1291835,4.0
2706,grbzywg,1777612,5.0
2707,grbzywg,1291879,4.0
2708,grbzywg,1291560,5.0
2709,sarmy,3179706,2.0
2710,sarmy,1291560,5.0
2711,sarmy,1306998,3.0
2712,sarmy,2032459,3.0
2713,sarmy,1298624,5.0
2714,sarmy,1291560,5.0
2715,coldenjoy,2346499,5.0
2716,coldenjoy,24526835,3.0
2717,coldenjoy,6973376,3.0
2718,coldenjoy,3292384,3.0
2719,coldenjoy,1291560,4.0
2720,chenshuyan,34914949,3.0
2721,chenshuyan,1291560,5.0
2722,chenshuyan,1438041,5.0
2723,chenshuyan,1291560,5.0
2724,28743113,36533816,4.0
2725,28743113,36404103,2.0
2726,28743113,36173827,4.0
2727,28743113,36151692,4.0
2728,28743113,36686523,5.0
2729,28743113,36149032,5.0
2730,28743113,36086210,4.0
2731,28743113,33456512,4.0
2732,28743113,30311925,4.0
2733,28743113,35256092,5.0
2734,28743113,1307914,5.0
2735,114479369,7054120,5.0
2736,114479369,25966044,3.0
2737,114479369,25662327,5.0
2738,114479369,4876722,5.0
2739,114479369,1307914,5.0
2740,114479369,1307914,5.0
2741,blueroc,35372742,4.0
2742,blueroc,25966028,5.0
2743,blueroc,30444960,4.0
2744,blueroc,27040737,3.0
2745,blueroc,10755367,5.0
2746,blueroc,30164448,3.0
2747,blueroc,30234315,2.0
2748,blueroc,3026559,4.0
2749,blueroc,22265634,5.0
2750,blueroc,26990609,5.0
2751,blueroc,1307914,5.0
2752,naocanqiang,26761416,5.0
2753,naocanqiang,25921812,5.0
2754,naocanqiang,24751763,5.0
2755,naocanqiang,26683290,5.0
2756,naocanqiang,6786002,5.0
2757,naocanqiang,4246125,4.0
2758,naocanqiang,1293145,5.0
2759,naocanqiang,1307914,5.0
2760,wangzhiyu,5350027,4.0
2761,wangzhiyu,24879839,5.0
2762,wangzhiyu,10598440,3.0
2763,wangzhiyu,1419969,5.0
2764,wangzhiyu,1307914,5.0
2765,kxty1028,26816104,5.0
2766,kxty1028,35749842,4.0
2767,kxty1028,35494829,3.0
2768,kxty1028,35498648,3.0
2769,kxty1028,35991503,2.0
2770,kxty1028,34833851,3.0
2771,kxty1028,27203644,2.0
2772,kxty1028,30257787,4.0
2773,kxty1028,27109633,4.0
2774,kxty1028,30221757,3.0
2775,kxty1028,35749842,4.0
2776,172701974,35749842,5.0
2777,172701974,36125952,5.0
2778,172701974,35749842,5.0
2779,fisher1221,35749842,1.0
2780,fisher1221,35749842,1.0
2781,267982568,35891539,4.0
2782,267982568,30334962,4.0
2783,267982568,26816104,3.0
2784,267982568,26683290,3.0
2785,267982568,35772577,5.0
2786,267982568,36117859,5.0
2787,267982568,36464506,4.0
2788,267982568,35295277,4.0
2789,267982568,35899010,4.0
2790,267982568,35209746,5.0
2791,267982568,35749842,5.0
2792,GariberZyo,5977835,5.0
2793,GariberZyo,1291573,5.0
2794,GariberZyo,35633928,4.0
2795,GariberZyo,36090457,5.0
2796,GariberZyo,35749842,4.0
2797,GariberZyo,36245596,4.0
2798,GariberZyo,36151693,5.0
2799,GariberZyo,35350109,5.0
2800,GariberZyo,36081094,5.0
2801,GariberZyo,36324447,5.0
2802,GariberZyo,35749842,4.0
2803,1025878,3792799,5.0
2804,1025878,2082013,5.0
2805,1025878,1292289,5.0
2806,1025878,2279772,5.0
2807,1025878,2154096,5.0
2808,1025878,1951318,4.0
2809,1025878,1305487,5.0
2810,realsilver,1828115,5.0
2811,realsilver,1305487,5.0
2812,realsilver,1305487,5.0
2813,3889449,35859355,5.0
2814,3889449,1291561,5.0
2815,3889449,1299362,3.0
2816,3889449,24875409,4.0
2817,3889449,26266072,3.0
2818,3889449,1393859,5.0
2819,3889449,3319755,4.0
2820,3889449,5327268,4.0
2821,3889449,6390823,4.0
2822,3889449,1866479,4.0
2823,3889449,1305487,4.0
2824,alexandzcc,11527487,4.0
2825,alexandzcc,1291856,5.0
2826,alexandzcc,6517421,3.0
2827,alexandzcc,1937257,5.0
2828,alexandzcc,1305487,5.0
2829,alexandzcc,1920805,5.0
2830,alexandzcc,1305487,5.0
2831,2216898,1305487,5.0
2832,2216898,1305487,5.0
2833,106471441,26752088,5.0
2834,106471441,27605698,4.0
2835,106471441,27605698,4.0
2836,abjkl,36092115,4.0
2837,abjkl,35665988,5.0
2838,abjkl,34937650,5.0
2839,abjkl,36152563,4.0
