Index,Class Name
985,018.Spotted_Catbird
986,018.Spotted_Catbird
987,018.Spotted_Catbird
988,018.Spotted_Catbird
989,018.Spotted_Catbird
990,018.Spotted_Catbird
991,018.Spotted_Catbird
992,018.Spotted_Catbird
993,018.Spotted_Catbird
994,018.Spotted_Catbird
995,018.Spotted_Catbird
996,018.Spotted_Catbird
997,019.Gray_Catbird
998,019.Gray_Catbird
999,019.Gray_Catbird
1000,019.Gray_Catbird
1001,019.Gray_Catbird
1002,019.Gray_Catbird
1003,019.Gray_Catbird
1004,019.Gray_Catbird
1005,019.Gray_Catbird
1006,019.Gray_Catbird
1007,019.Gray_Catbird
1008,019.Gray_Catbird
1009,019.Gray_Catbird
1010,019.Gray_Catbird
1011,019.Gray_Catbird
1012,019.Gray_Catbird
1013,019.Gray_Catbird
1014,019.Gray_Catbird
1015,019.Gray_Catbird
1016,019.Gray_Catbird
1017,019.Gray_Catbird
1018,019.Gray_Catbird
1019,019.Gray_Catbird
1020,019.Gray_Catbird
1021,019.Gray_Catbird
1022,019.Gray_Catbird
1023,019.Gray_Catbird
1024,019.Gray_Catbird
1025,019.Gray_Catbird
1026,019.Gray_Catbird
1027,019.Gray_Catbird
1028,019.Gray_Catbird
1029,019.Gray_Catbird
1030,019.Gray_Catbird
1031,019.Gray_Catbird
1032,019.Gray_Catbird
1033,019.Gray_Catbird
1034,019.Gray_Catbird
1035,019.Gray_Catbird
1036,019.Gray_Catbird
1037,019.Gray_Catbird
1038,019.Gray_Catbird
1039,019.Gray_Catbird
1040,019.Gray_Catbird
1041,019.Gray_Catbird
1042,019.Gray_Catbird
1043,019.Gray_Catbird
1044,019.Gray_Catbird
1045,019.Gray_Catbird
1046,019.Gray_Catbird
1047,019.Gray_Catbird
1048,019.Gray_Catbird
1049,019.Gray_Catbird
1050,019.Gray_Catbird
1051,019.Gray_Catbird
1052,019.Gray_Catbird
1053,019.Gray_Catbird
1054,019.Gray_Catbird
1055,019.Gray_Catbird
1056,020.Yellow_breasted_Chat
1057,020.Yellow_breasted_Chat
1058,020.Yellow_breasted_Chat
1059,020.Yellow_breasted_Chat
1060,020.Yellow_breasted_Chat
1061,020.Yellow_breasted_Chat
1062,020.Yellow_breasted_Chat
1063,020.Yellow_breasted_Chat
1064,020.Yellow_breasted_Chat
1065,020.Yellow_breasted_Chat
1066,020.Yellow_breasted_Chat
1067,020.Yellow_breasted_Chat
1068,020.Yellow_breasted_Chat
1069,020.Yellow_breasted_Chat
1070,020.Yellow_breasted_Chat
1071,020.Yellow_breasted_Chat
1072,020.Yellow_breasted_Chat
1073,020.Yellow_breasted_Chat
1074,020.Yellow_breasted_Chat
1075,020.Yellow_breasted_Chat
1076,020.Yellow_breasted_Chat
1077,020.Yellow_breasted_Chat
1078,020.Yellow_breasted_Chat
1079,020.Yellow_breasted_Chat
1080,020.Yellow_breasted_Chat
1081,020.Yellow_breasted_Chat
1082,020.Yellow_breasted_Chat
1083,020.Yellow_breasted_Chat
1084,020.Yellow_breasted_Chat
1085,020.Yellow_breasted_Chat
1086,020.Yellow_breasted_Chat
1087,020.Yellow_breasted_Chat
1088,020.Yellow_breasted_Chat
1089,020.Yellow_breasted_Chat
1090,020.Yellow_breasted_Chat
1091,020.Yellow_breasted_Chat
1092,020.Yellow_breasted_Chat
1093,020.Yellow_breasted_Chat
1094,020.Yellow_breasted_Chat
1095,020.Yellow_breasted_Chat
1096,020.Yellow_breasted_Chat
1097,020.Yellow_breasted_Chat
1098,020.Yellow_breasted_Chat
1099,020.Yellow_breasted_Chat
1100,020.Yellow_breasted_Chat
1101,020.Yellow_breasted_Chat
1102,020.Yellow_breasted_Chat
1103,020.Yellow_breasted_Chat
1104,020.Yellow_breasted_Chat
1105,020.Yellow_breasted_Chat
1106,020.Yellow_breasted_Chat
1107,020.Yellow_breasted_Chat
1108,020.Yellow_breasted_Chat
1109,020.Yellow_breasted_Chat
1110,020.Yellow_breasted_Chat
1111,020.Yellow_breasted_Chat
1112,020.Yellow_breasted_Chat
1113,020.Yellow_breasted_Chat
1114,020.Yellow_breasted_Chat
1115,021.Eastern_Towhee
1116,021.Eastern_Towhee
1117,021.Eastern_Towhee
1118,021.Eastern_Towhee
1119,021.Eastern_Towhee
1120,021.Eastern_Towhee
1121,021.Eastern_Towhee
1122,021.Eastern_Towhee
1123,021.Eastern_Towhee
1124,021.Eastern_Towhee
1125,021.Eastern_Towhee
1126,021.Eastern_Towhee
1127,021.Eastern_Towhee
1128,021.Eastern_Towhee
1129,021.Eastern_Towhee
1130,021.Eastern_Towhee
1131,021.Eastern_Towhee
1132,021.Eastern_Towhee
1133,021.Eastern_Towhee
1134,021.Eastern_Towhee
1135,021.Eastern_Towhee
1136,021.Eastern_Towhee
1137,021.Eastern_Towhee
1138,021.Eastern_Towhee
1139,021.Eastern_Towhee
1140,021.Eastern_Towhee
1141,021.Eastern_Towhee
1142,021.Eastern_Towhee
1143,021.Eastern_Towhee
1144,021.Eastern_Towhee
1145,021.Eastern_Towhee
1146,021.Eastern_Towhee
1147,021.Eastern_Towhee
1148,021.Eastern_Towhee
1149,021.Eastern_Towhee
1150,021.Eastern_Towhee
1151,021.Eastern_Towhee
1152,021.Eastern_Towhee
1153,021.Eastern_Towhee
1154,021.Eastern_Towhee
1155,021.Eastern_Towhee
1156,021.Eastern_Towhee
1157,021.Eastern_Towhee
1158,021.Eastern_Towhee
1159,021.Eastern_Towhee
1160,021.Eastern_Towhee
1161,021.Eastern_Towhee
1162,021.Eastern_Towhee
1163,021.Eastern_Towhee
1164,021.Eastern_Towhee
1165,021.Eastern_Towhee
1166,021.Eastern_Towhee
1167,021.Eastern_Towhee
1168,021.Eastern_Towhee
1169,021.Eastern_Towhee
1170,021.Eastern_Towhee
1171,021.Eastern_Towhee
1172,021.Eastern_Towhee
1173,021.Eastern_Towhee
1174,021.Eastern_Towhee
1175,022.Chuck_will_Widow
1176,022.Chuck_will_Widow
1177,022.Chuck_will_Widow
1178,022.Chuck_will_Widow
1179,022.Chuck_will_Widow
1180,022.Chuck_will_Widow
1181,022.Chuck_will_Widow
1182,022.Chuck_will_Widow
1183,022.Chuck_will_Widow
1184,022.Chuck_will_Widow
1185,022.Chuck_will_Widow
1186,022.Chuck_will_Widow
1187,022.Chuck_will_Widow
1188,022.Chuck_will_Widow
1189,022.Chuck_will_Widow
1190,022.Chuck_will_Widow
1191,022.Chuck_will_Widow
1192,022.Chuck_will_Widow
1193,022.Chuck_will_Widow
1194,022.Chuck_will_Widow
1195,022.Chuck_will_Widow
1196,022.Chuck_will_Widow
1197,022.Chuck_will_Widow
1198,022.Chuck_will_Widow
1199,022.Chuck_will_Widow
1200,022.Chuck_will_Widow
1201,022.Chuck_will_Widow
1202,022.Chuck_will_Widow
1203,022.Chuck_will_Widow
1204,022.Chuck_will_Widow
1205,022.Chuck_will_Widow
1206,022.Chuck_will_Widow
1207,022.Chuck_will_Widow
1208,022.Chuck_will_Widow
1209,022.Chuck_will_Widow
1210,022.Chuck_will_Widow
1211,022.Chuck_will_Widow
1212,022.Chuck_will_Widow
1213,022.Chuck_will_Widow
1214,022.Chuck_will_Widow
1215,022.Chuck_will_Widow
1216,022.Chuck_will_Widow
1217,022.Chuck_will_Widow
1218,022.Chuck_will_Widow
1219,022.Chuck_will_Widow
1220,022.Chuck_will_Widow
1221,022.Chuck_will_Widow
1222,022.Chuck_will_Widow
1223,022.Chuck_will_Widow
1224,022.Chuck_will_Widow
1225,022.Chuck_will_Widow
1226,022.Chuck_will_Widow
1227,022.Chuck_will_Widow
1228,022.Chuck_will_Widow
1229,022.Chuck_will_Widow
1230,022.Chuck_will_Widow
1231,023.Brandt_Cormorant
1232,023.Brandt_Cormorant
1233,023.Brandt_Cormorant
1234,023.Brandt_Cormorant
1235,023.Brandt_Cormorant
1236,023.Brandt_Cormorant
1237,023.Brandt_Cormorant
1238,023.Brandt_Cormorant
1239,023.Brandt_Cormorant
1240,023.Brandt_Cormorant
1241,023.Brandt_Cormorant
1242,023.Brandt_Cormorant
1243,023.Brandt_Cormorant
1244,023.Brandt_Cormorant
1245,023.Brandt_Cormorant
1246,023.Brandt_Cormorant
1247,023.Brandt_Cormorant
1248,023.Brandt_Cormorant
1249,023.Brandt_Cormorant
1250,023.Brandt_Cormorant
1251,023.Brandt_Cormorant
1252,023.Brandt_Cormorant
1253,023.Brandt_Cormorant
1254,023.Brandt_Cormorant
1255,023.Brandt_Cormorant
1256,023.Brandt_Cormorant
1257,023.Brandt_Cormorant
1258,023.Brandt_Cormorant
1259,023.Brandt_Cormorant
1260,023.Brandt_Cormorant
1261,023.Brandt_Cormorant
1262,023.Brandt_Cormorant
1263,023.Brandt_Cormorant
1264,023.Brandt_Cormorant
1265,023.Brandt_Cormorant
1266,023.Brandt_Cormorant
1267,023.Brandt_Cormorant
1268,023.Brandt_Cormorant
1269,023.Brandt_Cormorant
1270,023.Brandt_Cormorant
1271,023.Brandt_Cormorant
1272,023.Brandt_Cormorant
1273,023.Brandt_Cormorant
1274,023.Brandt_Cormorant
1275,023.Brandt_Cormorant
1276,023.Brandt_Cormorant
1277,023.Brandt_Cormorant
1278,023.Brandt_Cormorant
1279,023.Brandt_Cormorant
1280,023.Brandt_Cormorant
1281,023.Brandt_Cormorant
1282,023.Brandt_Cormorant
1283,023.Brandt_Cormorant
1284,023.Brandt_Cormorant
1285,023.Brandt_Cormorant
1286,023.Brandt_Cormorant
1287,023.Brandt_Cormorant
1288,023.Brandt_Cormorant
1289,023.Brandt_Cormorant
1290,024.Red_faced_Cormorant
1291,024.Red_faced_Cormorant
1292,024.Red_faced_Cormorant
1293,024.Red_faced_Cormorant
1294,024.Red_faced_Cormorant
1295,024.Red_faced_Cormorant
1296,024.Red_faced_Cormorant
1297,024.Red_faced_Cormorant
1298,024.Red_faced_Cormorant
1299,024.Red_faced_Cormorant
1300,024.Red_faced_Cormorant
1301,024.Red_faced_Cormorant
1302,024.Red_faced_Cormorant
1303,024.Red_faced_Cormorant
1304,024.Red_faced_Cormorant
1305,024.Red_faced_Cormorant
1306,024.Red_faced_Cormorant
1307,024.Red_faced_Cormorant
1308,024.Red_faced_Cormorant
1309,024.Red_faced_Cormorant
1310,024.Red_faced_Cormorant
1311,024.Red_faced_Cormorant
1312,024.Red_faced_Cormorant
1313,024.Red_faced_Cormorant
1314,024.Red_faced_Cormorant
1315,024.Red_faced_Cormorant
1316,024.Red_faced_Cormorant
1317,024.Red_faced_Cormorant
1318,024.Red_faced_Cormorant
1319,024.Red_faced_Cormorant
1320,024.Red_faced_Cormorant
1321,024.Red_faced_Cormorant
1322,024.Red_faced_Cormorant
1323,024.Red_faced_Cormorant
1324,024.Red_faced_Cormorant
1325,024.Red_faced_Cormorant
1326,024.Red_faced_Cormorant
1327,024.Red_faced_Cormorant
1328,024.Red_faced_Cormorant
1329,024.Red_faced_Cormorant
1330,024.Red_faced_Cormorant
1331,024.Red_faced_Cormorant
1332,024.Red_faced_Cormorant
1333,024.Red_faced_Cormorant
1334,024.Red_faced_Cormorant
1335,024.Red_faced_Cormorant
1336,024.Red_faced_Cormorant
1337,024.Red_faced_Cormorant
1338,024.Red_faced_Cormorant
1339,024.Red_faced_Cormorant
1340,024.Red_faced_Cormorant
1341,024.Red_faced_Cormorant
1342,025.Pelagic_Cormorant
1343,025.Pelagic_Cormorant
1344,025.Pelagic_Cormorant
1345,025.Pelagic_Cormorant
1346,025.Pelagic_Cormorant
1347,025.Pelagic_Cormorant
1348,025.Pelagic_Cormorant
1349,025.Pelagic_Cormorant
1350,025.Pelagic_Cormorant
1351,025.Pelagic_Cormorant
1352,025.Pelagic_Cormorant
1353,025.Pelagic_Cormorant
1354,025.Pelagic_Cormorant
1355,025.Pelagic_Cormorant
1356,025.Pelagic_Cormorant
1357,025.Pelagic_Cormorant
1358,025.Pelagic_Cormorant
1359,025.Pelagic_Cormorant
1360,025.Pelagic_Cormorant
1361,025.Pelagic_Cormorant
1362,025.Pelagic_Cormorant
1363,025.Pelagic_Cormorant
1364,025.Pelagic_Cormorant
1365,025.Pelagic_Cormorant
1366,025.Pelagic_Cormorant
1367,025.Pelagic_Cormorant
1368,025.Pelagic_Cormorant
1369,025.Pelagic_Cormorant
1370,025.Pelagic_Cormorant
1371,025.Pelagic_Cormorant
1372,025.Pelagic_Cormorant
1373,025.Pelagic_Cormorant
1374,025.Pelagic_Cormorant
1375,025.Pelagic_Cormorant
1376,025.Pelagic_Cormorant
1377,025.Pelagic_Cormorant
1378,025.Pelagic_Cormorant
1379,025.Pelagic_Cormorant
1380,025.Pelagic_Cormorant
1381,025.Pelagic_Cormorant
1382,025.Pelagic_Cormorant
1383,025.Pelagic_Cormorant
1384,025.Pelagic_Cormorant
1385,025.Pelagic_Cormorant
1386,025.Pelagic_Cormorant
1387,025.Pelagic_Cormorant
1388,025.Pelagic_Cormorant
1389,025.Pelagic_Cormorant
1390,025.Pelagic_Cormorant
1391,025.Pelagic_Cormorant
1392,025.Pelagic_Cormorant
1393,025.Pelagic_Cormorant
1394,025.Pelagic_Cormorant
1395,025.Pelagic_Cormorant
1396,025.Pelagic_Cormorant
1397,025.Pelagic_Cormorant
1398,025.Pelagic_Cormorant
1399,025.Pelagic_Cormorant
1400,025.Pelagic_Cormorant
1401,025.Pelagic_Cormorant
1402,026.Bronzed_Cowbird
1403,026.Bronzed_Cowbird
1404,026.Bronzed_Cowbird
1405,026.Bronzed_Cowbird
1406,026.Bronzed_Cowbird
1407,026.Bronzed_Cowbird
1408,026.Bronzed_Cowbird
1409,026.Bronzed_Cowbird
1410,026.Bronzed_Cowbird
1411,026.Bronzed_Cowbird
1412,026.Bronzed_Cowbird
1413,026.Bronzed_Cowbird
1414,026.Bronzed_Cowbird
1415,026.Bronzed_Cowbird
1416,026.Bronzed_Cowbird
1417,026.Bronzed_Cowbird
1418,026.Bronzed_Cowbird
1419,026.Bronzed_Cowbird
1420,026.Bronzed_Cowbird
1421,026.Bronzed_Cowbird
1422,026.Bronzed_Cowbird
1423,026.Bronzed_Cowbird
1424,026.Bronzed_Cowbird
1425,026.Bronzed_Cowbird
1426,026.Bronzed_Cowbird
1427,026.Bronzed_Cowbird
1428,026.Bronzed_Cowbird
1429,026.Bronzed_Cowbird
1430,026.Bronzed_Cowbird
1431,026.Bronzed_Cowbird
1432,026.Bronzed_Cowbird
1433,026.Bronzed_Cowbird
1434,026.Bronzed_Cowbird
1435,026.Bronzed_Cowbird
1436,026.Bronzed_Cowbird
1437,026.Bronzed_Cowbird
1438,026.Bronzed_Cowbird
1439,026.Bronzed_Cowbird
1440,026.Bronzed_Cowbird
1441,026.Bronzed_Cowbird
1442,026.Bronzed_Cowbird
1443,026.Bronzed_Cowbird
1444,026.Bronzed_Cowbird
1445,026.Bronzed_Cowbird
1446,026.Bronzed_Cowbird
1447,026.Bronzed_Cowbird
1448,026.Bronzed_Cowbird
1449,026.Bronzed_Cowbird
1450,026.Bronzed_Cowbird
1451,026.Bronzed_Cowbird
1452,026.Bronzed_Cowbird
1453,026.Bronzed_Cowbird
1454,026.Bronzed_Cowbird
1455,026.Bronzed_Cowbird
1456,026.Bronzed_Cowbird
1457,026.Bronzed_Cowbird
1458,026.Bronzed_Cowbird
1459,026.Bronzed_Cowbird
1460,026.Bronzed_Cowbird
1461,026.Bronzed_Cowbird
1462,027.Shiny_Cowbird
1463,027.Shiny_Cowbird
1464,027.Shiny_Cowbird
1465,027.Shiny_Cowbird
1466,027.Shiny_Cowbird
1467,027.Shiny_Cowbird
1468,027.Shiny_Cowbird
1469,027.Shiny_Cowbird
1470,027.Shiny_Cowbird
1471,027.Shiny_Cowbird
1472,027.Shiny_Cowbird
1473,027.Shiny_Cowbird
1474,027.Shiny_Cowbird
1475,027.Shiny_Cowbird
1476,027.Shiny_Cowbird
1477,027.Shiny_Cowbird
1478,027.Shiny_Cowbird
1479,027.Shiny_Cowbird
1480,027.Shiny_Cowbird
1481,027.Shiny_Cowbird
1482,027.Shiny_Cowbird
1483,027.Shiny_Cowbird
1484,027.Shiny_Cowbird
1485,027.Shiny_Cowbird
1486,027.Shiny_Cowbird
1487,027.Shiny_Cowbird
1488,027.Shiny_Cowbird
1489,027.Shiny_Cowbird
1490,027.Shiny_Cowbird
1491,027.Shiny_Cowbird
1492,027.Shiny_Cowbird
1493,027.Shiny_Cowbird
1494,027.Shiny_Cowbird
1495,027.Shiny_Cowbird
1496,027.Shiny_Cowbird
1497,027.Shiny_Cowbird
1498,027.Shiny_Cowbird
1499,027.Shiny_Cowbird
1500,027.Shiny_Cowbird
1501,027.Shiny_Cowbird
1502,027.Shiny_Cowbird
1503,027.Shiny_Cowbird
1504,027.Shiny_Cowbird
1505,027.Shiny_Cowbird
1506,027.Shiny_Cowbird
1507,027.Shiny_Cowbird
1508,027.Shiny_Cowbird
1509,027.Shiny_Cowbird
1510,027.Shiny_Cowbird
1511,027.Shiny_Cowbird
1512,027.Shiny_Cowbird
1513,027.Shiny_Cowbird
1514,027.Shiny_Cowbird
1515,027.Shiny_Cowbird
1516,027.Shiny_Cowbird
1517,027.Shiny_Cowbird
1518,027.Shiny_Cowbird
1519,027.Shiny_Cowbird
1520,027.Shiny_Cowbird
1521,027.Shiny_Cowbird
1522,028.Brown_Creeper
1523,028.Brown_Creeper
1524,028.Brown_Creeper
1525,028.Brown_Creeper
1526,028.Brown_Creeper
1527,028.Brown_Creeper
1528,028.Brown_Creeper
1529,028.Brown_Creeper
1530,028.Brown_Creeper
1531,028.Brown_Creeper
1532,028.Brown_Creeper
1533,028.Brown_Creeper
1534,028.Brown_Creeper
1535,028.Brown_Creeper
1536,028.Brown_Creeper
1537,028.Brown_Creeper
1538,028.Brown_Creeper
1539,028.Brown_Creeper
1540,028.Brown_Creeper
1541,028.Brown_Creeper
1542,028.Brown_Creeper
1543,028.Brown_Creeper
1544,028.Brown_Creeper
1545,028.Brown_Creeper
1546,028.Brown_Creeper
1547,028.Brown_Creeper
1548,028.Brown_Creeper
1549,028.Brown_Creeper
1550,028.Brown_Creeper
1551,028.Brown_Creeper
1552,028.Brown_Creeper
1553,028.Brown_Creeper
1554,028.Brown_Creeper
1555,028.Brown_Creeper
1556,028.Brown_Creeper
1557,028.Brown_Creeper
1558,028.Brown_Creeper
1559,028.Brown_Creeper
1560,028.Brown_Creeper
1561,028.Brown_Creeper
1562,028.Brown_Creeper
1563,028.Brown_Creeper
1564,028.Brown_Creeper
1565,028.Brown_Creeper
1566,028.Brown_Creeper
1567,028.Brown_Creeper
1568,028.Brown_Creeper
1569,028.Brown_Creeper
1570,028.Brown_Creeper
1571,028.Brown_Creeper
1572,028.Brown_Creeper
1573,028.Brown_Creeper
1574,028.Brown_Creeper
1575,028.Brown_Creeper
1576,028.Brown_Creeper
1577,028.Brown_Creeper
1578,028.Brown_Creeper
1579,028.Brown_Creeper
1580,028.Brown_Creeper
1581,029.American_Crow
1582,029.American_Crow
1583,029.American_Crow
1584,029.American_Crow
1585,029.American_Crow
1586,029.American_Crow
1587,029.American_Crow
1588,029.American_Crow
1589,029.American_Crow
1590,029.American_Crow
1591,029.American_Crow
1592,029.American_Crow
1593,029.American_Crow
1594,029.American_Crow
1595,029.American_Crow
1596,029.American_Crow
1597,029.American_Crow
1598,029.American_Crow
1599,029.American_Crow
1600,029.American_Crow
1601,029.American_Crow
1602,029.American_Crow
1603,029.American_Crow
1604,029.American_Crow
1605,029.American_Crow
1606,029.American_Crow
1607,029.American_Crow
1608,029.American_Crow
1609,029.American_Crow
1610,029.American_Crow
1611,029.American_Crow
1612,029.American_Crow
1613,029.American_Crow
1614,029.American_Crow
1615,029.American_Crow
1616,029.American_Crow
1617,029.American_Crow
1618,029.American_Crow
1619,029.American_Crow
1620,029.American_Crow
1621,029.American_Crow
1622,029.American_Crow
1623,029.American_Crow
1624,029.American_Crow
1625,029.American_Crow
1626,029.American_Crow
1627,029.American_Crow
1628,029.American_Crow
1629,029.American_Crow
1630,029.American_Crow
1631,029.American_Crow
1632,029.American_Crow
1633,029.American_Crow
1634,029.American_Crow
1635,029.American_Crow
1636,029.American_Crow
1637,029.American_Crow
1638,029.American_Crow
1639,029.American_Crow
1640,029.American_Crow
1641,030.Fish_Crow
1642,030.Fish_Crow
1643,030.Fish_Crow
1644,030.Fish_Crow
1645,030.Fish_Crow
1646,030.Fish_Crow
1647,030.Fish_Crow
1648,030.Fish_Crow
1649,030.Fish_Crow
1650,030.Fish_Crow
1651,030.Fish_Crow
1652,030.Fish_Crow
1653,030.Fish_Crow
1654,030.Fish_Crow
1655,030.Fish_Crow
1656,030.Fish_Crow
1657,030.Fish_Crow
1658,030.Fish_Crow
1659,030.Fish_Crow
1660,030.Fish_Crow
1661,030.Fish_Crow
1662,030.Fish_Crow
1663,030.Fish_Crow
1664,030.Fish_Crow
1665,030.Fish_Crow
1666,030.Fish_Crow
1667,030.Fish_Crow
1668,030.Fish_Crow
1669,030.Fish_Crow
1670,030.Fish_Crow
1671,030.Fish_Crow
1672,030.Fish_Crow
1673,030.Fish_Crow
1674,030.Fish_Crow
1675,030.Fish_Crow
1676,030.Fish_Crow
1677,030.Fish_Crow
1678,030.Fish_Crow
1679,030.Fish_Crow
1680,030.Fish_Crow
1681,030.Fish_Crow
1682,030.Fish_Crow
1683,030.Fish_Crow
1684,030.Fish_Crow
1685,030.Fish_Crow
1686,030.Fish_Crow
1687,030.Fish_Crow
1688,030.Fish_Crow
1689,030.Fish_Crow
1690,030.Fish_Crow
1691,030.Fish_Crow
1692,030.Fish_Crow
1693,030.Fish_Crow
1694,030.Fish_Crow
1695,030.Fish_Crow
1696,030.Fish_Crow
1697,030.Fish_Crow
1698,030.Fish_Crow
1699,030.Fish_Crow
1700,030.Fish_Crow
1701,031.Black_billed_Cuckoo
1702,031.Black_billed_Cuckoo
1703,031.Black_billed_Cuckoo
1704,031.Black_billed_Cuckoo
1705,031.Black_billed_Cuckoo
1706,031.Black_billed_Cuckoo
1707,031.Black_billed_Cuckoo
1708,031.Black_billed_Cuckoo
1709,031.Black_billed_Cuckoo
1710,031.Black_billed_Cuckoo
1711,031.Black_billed_Cuckoo
1712,031.Black_billed_Cuckoo
1713,031.Black_billed_Cuckoo
1714,031.Black_billed_Cuckoo
1715,031.Black_billed_Cuckoo
1716,031.Black_billed_Cuckoo
1717,031.Black_billed_Cuckoo
1718,031.Black_billed_Cuckoo
1719,031.Black_billed_Cuckoo
1720,031.Black_billed_Cuckoo
1721,031.Black_billed_Cuckoo
1722,031.Black_billed_Cuckoo
1723,031.Black_billed_Cuckoo
1724,031.Black_billed_Cuckoo
1725,031.Black_billed_Cuckoo
1726,031.Black_billed_Cuckoo
1727,031.Black_billed_Cuckoo
1728,031.Black_billed_Cuckoo
1729,031.Black_billed_Cuckoo
1730,031.Black_billed_Cuckoo
1731,031.Black_billed_Cuckoo
1732,031.Black_billed_Cuckoo
1733,031.Black_billed_Cuckoo
1734,031.Black_billed_Cuckoo
1735,031.Black_billed_Cuckoo
1736,031.Black_billed_Cuckoo
1737,031.Black_billed_Cuckoo
1738,031.Black_billed_Cuckoo
1739,031.Black_billed_Cuckoo
1740,031.Black_billed_Cuckoo
1741,031.Black_billed_Cuckoo
1742,031.Black_billed_Cuckoo
1743,031.Black_billed_Cuckoo
1744,031.Black_billed_Cuckoo
1745,031.Black_billed_Cuckoo
1746,031.Black_billed_Cuckoo
1747,031.Black_billed_Cuckoo
1748,031.Black_billed_Cuckoo
1749,031.Black_billed_Cuckoo
1750,031.Black_billed_Cuckoo
1751,031.Black_billed_Cuckoo
1752,031.Black_billed_Cuckoo
1753,031.Black_billed_Cuckoo
1754,031.Black_billed_Cuckoo
1755,031.Black_billed_Cuckoo
1756,031.Black_billed_Cuckoo
1757,031.Black_billed_Cuckoo
1758,031.Black_billed_Cuckoo
1759,031.Black_billed_Cuckoo
1760,031.Black_billed_Cuckoo
1761,032.Mangrove_Cuckoo
1762,032.Mangrove_Cuckoo
1763,032.Mangrove_Cuckoo
1764,032.Mangrove_Cuckoo
1765,032.Mangrove_Cuckoo
1766,032.Mangrove_Cuckoo
1767,032.Mangrove_Cuckoo
1768,032.Mangrove_Cuckoo
1769,032.Mangrove_Cuckoo
1770,032.Mangrove_Cuckoo
1771,032.Mangrove_Cuckoo
1772,032.Mangrove_Cuckoo
1773,032.Mangrove_Cuckoo
1774,032.Mangrove_Cuckoo
1775,032.Mangrove_Cuckoo
1776,032.Mangrove_Cuckoo
1777,032.Mangrove_Cuckoo
1778,032.Mangrove_Cuckoo
1779,032.Mangrove_Cuckoo
1780,032.Mangrove_Cuckoo
1781,032.Mangrove_Cuckoo
1782,032.Mangrove_Cuckoo
1783,032.Mangrove_Cuckoo
1784,032.Mangrove_Cuckoo
1785,032.Mangrove_Cuckoo
1786,032.Mangrove_Cuckoo
1787,032.Mangrove_Cuckoo
1788,032.Mangrove_Cuckoo
1789,032.Mangrove_Cuckoo
1790,032.Mangrove_Cuckoo
1791,032.Mangrove_Cuckoo
1792,032.Mangrove_Cuckoo
1793,032.Mangrove_Cuckoo
1794,032.Mangrove_Cuckoo
1795,032.Mangrove_Cuckoo
1796,032.Mangrove_Cuckoo
1797,032.Mangrove_Cuckoo
1798,032.Mangrove_Cuckoo
1799,032.Mangrove_Cuckoo
1800,032.Mangrove_Cuckoo
1801,032.Mangrove_Cuckoo
1802,032.Mangrove_Cuckoo
1803,032.Mangrove_Cuckoo
1804,032.Mangrove_Cuckoo
1805,032.Mangrove_Cuckoo
1806,032.Mangrove_Cuckoo
1807,032.Mangrove_Cuckoo
1808,032.Mangrove_Cuckoo
1809,032.Mangrove_Cuckoo
1810,032.Mangrove_Cuckoo
1811,032.Mangrove_Cuckoo
1812,032.Mangrove_Cuckoo
1813,032.Mangrove_Cuckoo
1814,033.Yellow_billed_Cuckoo
1815,033.Yellow_billed_Cuckoo
1816,033.Yellow_billed_Cuckoo
1817,033.Yellow_billed_Cuckoo
1818,033.Yellow_billed_Cuckoo
1819,033.Yellow_billed_Cuckoo
1820,033.Yellow_billed_Cuckoo
1821,033.Yellow_billed_Cuckoo
1822,033.Yellow_billed_Cuckoo
1823,033.Yellow_billed_Cuckoo
1824,033.Yellow_billed_Cuckoo
1825,033.Yellow_billed_Cuckoo
1826,033.Yellow_billed_Cuckoo
1827,033.Yellow_billed_Cuckoo
1828,033.Yellow_billed_Cuckoo
1829,033.Yellow_billed_Cuckoo
1830,033.Yellow_billed_Cuckoo
1831,033.Yellow_billed_Cuckoo
1832,033.Yellow_billed_Cuckoo
1833,033.Yellow_billed_Cuckoo
1834,033.Yellow_billed_Cuckoo
1835,033.Yellow_billed_Cuckoo
1836,033.Yellow_billed_Cuckoo
1837,033.Yellow_billed_Cuckoo
1838,033.Yellow_billed_Cuckoo
1839,033.Yellow_billed_Cuckoo
1840,033.Yellow_billed_Cuckoo
1841,033.Yellow_billed_Cuckoo
1842,033.Yellow_billed_Cuckoo
1843,033.Yellow_billed_Cuckoo
1844,033.Yellow_billed_Cuckoo
1845,033.Yellow_billed_Cuckoo
1846,033.Yellow_billed_Cuckoo
1847,033.Yellow_billed_Cuckoo
1848,033.Yellow_billed_Cuckoo
1849,033.Yellow_billed_Cuckoo
1850,033.Yellow_billed_Cuckoo
1851,033.Yellow_billed_Cuckoo
1852,033.Yellow_billed_Cuckoo
1853,033.Yellow_billed_Cuckoo
1854,033.Yellow_billed_Cuckoo
1855,033.Yellow_billed_Cuckoo
1856,033.Yellow_billed_Cuckoo
1857,033.Yellow_billed_Cuckoo
1858,033.Yellow_billed_Cuckoo
1859,033.Yellow_billed_Cuckoo
1860,033.Yellow_billed_Cuckoo
1861,033.Yellow_billed_Cuckoo
1862,033.Yellow_billed_Cuckoo
1863,033.Yellow_billed_Cuckoo
